Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,20.769,127.374,97.897,20486,-1.025
GoalBrain_4_2,17.566,256.819,105.481,20487,-1.013
GoalBrain_4_2,17.797,371.580,91.197,20515,-1.006
GoalBrain_4_2,19.535,493.599,96.494,20491,-1.004
GoalBrain_4_2,19.081,616.926,98.191,20499,-0.978
GoalBrain_4_2,17.786,733.233,92.660,20550,-0.955
GoalBrain_4_2,18.326,841.528,84.499,20562,-0.919
GoalBrain_4_2,17.802,947.684,82.959,20482,-0.861
GoalBrain_4_2,17.900,1064.344,92.858,20488,-0.794
GoalBrain_4_2,17.500,1172.343,84.752,20489,-0.722
GoalBrain_4_2,23.235,1293.924,92.598,20494,-0.665
GoalBrain_4_2,22.502,1447.789,124.187,20506,-0.623
GoalBrain_4_2,21.703,1604.415,128.038,20493,-0.592
GoalBrain_4_2,19.062,1720.269,91.167,20517,-0.539
GoalBrain_4_2,19.070,1841.070,96.235,20489,-0.490
GoalBrain_4_2,21.485,1966.227,97.930,20514,-0.454
GoalBrain_4_2,18.653,2084.536,93.990,20514,-0.414
GoalBrain_4_2,19.089,2200.435,91.081,20546,-0.383
GoalBrain_4_2,18.746,2319.945,95.022,20555,-0.352
GoalBrain_4_2,19.231,2437.143,91.927,20543,-0.326
GoalBrain_4_2,19.356,2559.010,96.716,20542,-0.305
GoalBrain_4_2,20.448,2674.053,89.074,20498,-0.282
GoalBrain_4_2,18.749,2790.334,91.904,20609,-0.264
GoalBrain_4_2,19.464,2906.478,91.155,20564,-0.252
GoalBrain_4_2,19.223,3021.548,90.247,20546,-0.242
GoalBrain_4_2,19.457,3136.375,89.838,20545,-0.222
GoalBrain_4_2,19.326,3252.764,91.555,20576,-0.212
GoalBrain_4_2,21.692,3368.965,89.030,20506,-0.203
GoalBrain_4_2,19.149,3497.315,103.065,20492,-0.200
GoalBrain_4_2,18.817,3612.156,90.510,20514,-0.189
GoalBrain_4_2,18.954,3727.706,91.068,20528,-0.183
GoalBrain_4_2,18.769,3840.199,88.343,20594,-0.171
GoalBrain_4_2,19.706,3952.591,87.255,20510,-0.166
GoalBrain_4_2,19.836,4069.610,91.876,20590,-0.169
GoalBrain_4_2,19.853,4187.623,92.513,20587,-0.157
GoalBrain_4_2,19.146,4306.999,94.389,20494,-0.143
GoalBrain_4_2,20.482,4428.438,95.235,20485,-0.131
GoalBrain_4_2,18.809,4544.844,91.994,20487,-0.118
GoalBrain_4_2,18.250,4659.648,90.601,20558,-0.110
GoalBrain_4_2,17.995,4773.383,90.152,20539,-0.102
GoalBrain_4_2,19.626,4894.318,95.481,20547,-0.090
GoalBrain_4_2,18.637,5010.007,91.474,20509,-0.082
GoalBrain_4_2,18.383,5122.550,88.679,20513,-0.075
GoalBrain_4_2,20.707,5243.619,94.538,20516,-0.070
GoalBrain_4_2,21.272,5366.890,96.131,20541,-0.063
GoalBrain_4_2,19.940,5488.006,95.511,20521,-0.051
GoalBrain_4_2,20.171,5610.576,96.608,20503,-0.042
GoalBrain_4_2,20.309,5728.064,91.617,20519,-0.033
GoalBrain_4_2,20.135,5857.447,102.951,20491,-0.025
GoalBrain_4_2,19.305,5978.345,95.838,20510,-0.018
GoalBrain_4_2,19.673,6095.705,92.078,20496,-0.010
GoalBrain_4_2,14.915,6212.002,95.632,20534,-0.004
GoalBrain_4_2,16.449,6310.536,77.345,20484,0.005
GoalBrain_4_2,16.061,6407.644,76.423,20487,0.007
GoalBrain_4_2,16.393,6504.647,75.973,20519,0.006
GoalBrain_4_2,16.258,6604.038,78.400,20498,0.011
GoalBrain_4_2,18.753,6705.407,77.880,20605,0.013
GoalBrain_4_2,15.231,6802.638,77.087,20491,0.017
GoalBrain_4_2,15.261,6903.562,80.689,20534,0.021
GoalBrain_4_2,16.250,7002.322,77.722,20494,0.027
GoalBrain_4_2,15.938,7099.595,76.570,20483,0.027
GoalBrain_4_2,16.008,7197.203,76.875,20533,0.031
GoalBrain_4_2,15.515,7295.002,77.486,20512,0.033
GoalBrain_4_2,16.004,7392.447,76.805,20556,0.037
GoalBrain_4_2,16.234,7490.121,76.644,20532,0.043
GoalBrain_4_2,15.557,7587.240,76.867,20537,0.045
GoalBrain_4_2,15.687,7685.168,77.487,20482,0.051
GoalBrain_4_2,15.527,7781.413,75.772,20538,0.054
GoalBrain_4_2,15.333,7876.925,75.602,20506,0.057
GoalBrain_4_2,15.461,7972.226,75.182,20481,0.059
GoalBrain_4_2,15.799,8071.118,78.206,20581,0.062
GoalBrain_4_2,15.527,8168.208,76.875,20558,0.064
GoalBrain_4_2,15.832,8265.606,76.869,20521,0.068
GoalBrain_4_2,15.850,8361.463,75.365,20515,0.071
GoalBrain_4_2,15.622,8457.692,75.912,20493,0.074
GoalBrain_4_2,15.553,8553.687,75.871,20503,0.075
GoalBrain_4_2,15.580,8650.480,76.249,20520,0.077
GoalBrain_4_2,15.700,8750.968,79.861,20566,0.079
GoalBrain_4_2,15.478,8850.394,79.052,20493,0.081
GoalBrain_4_2,15.324,8948.479,77.956,20489,0.083
GoalBrain_4_2,15.614,9047.743,78.733,20606,0.084
GoalBrain_4_2,17.707,9150.584,80.309,20499,0.087
GoalBrain_4_2,16.858,9256.974,84.395,20502,0.090
GoalBrain_4_2,16.990,9361.746,82.773,20511,0.095
GoalBrain_4_2,15.864,9464.377,81.786,20495,0.097
GoalBrain_4_2,16.893,9570.232,83.795,20582,0.101
GoalBrain_4_2,16.673,9675.211,82.829,20559,0.104
GoalBrain_4_2,16.721,9781.250,84.163,20500,0.107
GoalBrain_4_2,15.824,9881.924,79.926,20486,0.111
GoalBrain_4_2,15.646,9981.731,79.366,20588,0.114
GoalBrain_4_2,16.597,10079.799,76.742,20544,0.117
GoalBrain_4_2,16.739,10177.003,75.795,20490,0.119
GoalBrain_4_2,16.265,10274.365,76.359,20497,0.119
GoalBrain_4_2,17.006,10375.561,79.360,20530,0.123
GoalBrain_4_2,16.432,10475.004,78.174,20526,0.126
